City,Name,PropertyType,PlaceType,PricePerDay,Pet,Bathroom,Bedroom,Bed,AirConditioning,Dryer,Heating,Iron,Kitchen,Tv,Washer,WiFi
Kharkiv,"Lovely, Spacious Studio near Prospect Heights!!!",Apartment,EntirePlace,254,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Samara,"Beautiful, West Village 1-bedroom haven",Apartment,EntirePlace,254,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Ivano-Frankivsk,Fully furnished one bedroom in midtown City,Apartment,EntirePlace,255,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Lviv,Lovely 2BR 1 Bath near central park,Apartment,EntirePlace,255,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Mărculeşti,Charming Madison Ave 2BDRM Guest House w/Backyard¸,Apartment,EntirePlace,255,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Mărculeşti,Duplex 30 minutes to City,GuestHouse,EntirePlace,255,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Moscow,Attractive one bedroom suite in midtown City,Apartment,EntirePlace,255,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Nápoli,2 bedroom in the heart of Midtown City,Apartment,EntirePlace,255,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Norwich,Cozy 2 bedroom 5min LGA/15min JFK  on main floor,House,EntirePlace,255,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Riga,Impressive 1 bedroom near Sloan Kettering,Apartment,PrivateRoom,255,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Rostov-on-Don,"Beautiful, spacious pre-war apt steps from Park",Apartment,EntirePlace,255,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Šiauliai,Newly renovated 2BR in Carroll Gardens brownstone,Apartment,EntirePlace,255,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Tuzla,1 Bedroom Renovated Luxury Apt in Upper East Side,Apartment,EntirePlace,255,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Arad,A- private entrance West village studio,Apartment,EntirePlace,256,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Cluj-Napoca,An artist and creatives retreat,Apartment,EntirePlace,256,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Dnipropetrovsk,[206] 5 min WALK to City,Hotel,PrivateRoom,256,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Oradea,Lovely 2-bedroom condo with 2  balconies,Apartment,EntirePlace,256,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rome,Modern Cozy 3BR Home Just 10 mins From JFK,Apartment,EntirePlace,256,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Šiauliai,2br Oasis in the Heart of Ridgewood,Apartment,EntirePlace,256,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Alicante,Alicante Alicante Upper West side,Apartment,PrivateRoom,257,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Belfast,"Boerum Hill Studio, Near Barclays, Monthly Stay",Apartment,EntirePlace,257,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Birmingham,"Newly Renovated Astoria 2 bdr , 15 min into City",Apartment,EntirePlace,257,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Debrecen,Renovated 1-BR near Clinton Hill -City,Apartment,EntirePlace,257,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kiev,SunCity large one bedroom in City,Apartment,EntirePlace,257,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Mostar,Cozy Getaway 15 mins from JFK & LGA,House,EntirePlace,257,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Valletta,SunCity modern 1BR with large private garden terrace,Apartment,EntirePlace,257,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Mariupol,Upper East Side 1BR Oasis next to Carl Schurz Park,Apartment,EntirePlace,258,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Norwich,THE SMALL ENGLISH MANOR NESTLED AMONGST THE TREES,Apartment,EntirePlace,258,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Reykjavík,"Bright & Beautiful, Private Garden",Apartment,EntirePlace,258,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Thessaloniki,Spacious & modern 2-bedroom apartment in Bushwick,Apartment,EntirePlace,258,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Zaporizhia,City Diamond 5 star 3bedrooms/5beds 2baths/ Parking,Apartment,EntirePlace,258,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Belfast,"Two Bedroom Apartment with Four Beds, and Bathroom",Apartment,EntirePlace,259,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Cherkasy,Modern & Industrial LIC Accomodations,Hotel,PrivateRoom,259,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Debrecen,City fantastic One Bedroom w/view,Apartment,EntirePlace,259,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Győr,5min to Subway-20min to City!Large Bklyn Apt!,Apartment,EntirePlace,259,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Prishtina,Heart of Chelsea Charming Apartment,Apartment,EntirePlace,259,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Rivne,2 Bedroom Suite at Arverne By The Sea,Apartment,EntirePlace,259,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sármellék,Private safe& CLEAN! Fantastic Close to all.,Apartment,EntirePlace,259,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Volgograd,Lovely 2 Bedroom Apartment in Upper City!!!,Apartment,EntirePlace,259,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Albenga (SV),Upper East Side Carl Churz Park Oasis,Apartment,EntirePlace,260,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Almería,Home on Houston - 2 Rooms near SoHo/NoHo/LES,Hotel,PrivateRoom,260,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Antwerp,"Beautiful, Comfortable Studio In Midtown!",Apartment,EntirePlace,260,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bălți,"Beautiful , Peaceful , Paradise",House,EntirePlace,260,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Banja Luka,145 Mulberry-3 bedroom 2 bathroom Apartment,Apartment,EntirePlace,260,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Budapest,2 bedroom Flat in Park Slope,Apartment,EntirePlace,260,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Cardiff,"3 min to the ohel, 2bdr private enterence",GuestHouse,EntirePlace,260,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Cherkasy,Oasis in the City!,House,EntirePlace,260,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Constanţa,New Appartment in Central City 2R,Apartment,EntirePlace,260,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Cuneo,Beautiful City One-Bedroom with City Views,Apartment,EntirePlace,260,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Katowice,Upscale Hoboken 1 Bedroom with City Views,Apartment,EntirePlace,260,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kavala,Luxury Condo in the Heart of City!(High Rise),Apartment,PrivateRoom,260,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kerkyra Island,Midtown Designer large studio Doorman Elevator,Apartment,EntirePlace,260,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kherson,"Cozy, Stylish, by the Water: Crystalline Dreams",Hotel,PrivateRoom,260,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Kraków,"Bright One Bedroom in Hoboken, walk to PATH Train to City",Apartment,EntirePlace,260,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Liepāja,Nice flat Grand Central Station,Apartment,EntirePlace,260,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Mariupol,Tranquil & Spacious East Village Apartment,Apartment,EntirePlace,260,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Nizhny Novgorod,"Lovely 1BR w/ BalcoCity, Elevator. Prime Chelsea",Apartment,EntirePlace,260,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Pescara,Gorgeous and SunCity 5BR house -  Close to City,House,EntirePlace,260,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rivne,A lovely bedroom unit in a glass private building,Apartment,EntirePlace,260,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rivne,Casa Quincy,GuestHouse,EntirePlace,260,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sibiu,TOP OF THE PARK Apt Newly Renovated - CENTRAL PARK,Apartment,EntirePlace,260,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Souda,Middle Of City Apartment for FIVE People # 53,Apartment,EntirePlace,260,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Thessaloniki,SunCity City 3Bed Apt - family & pet friendly,Apartment,EntirePlace,260,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Tuzla,Double Queen Suite close to City,Hotel,PrivateRoom,260,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Tuzla,Williamsburg 5 bedroom designer duplex with garden,Apartment,EntirePlace,260,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Ufa,Top Floor Suite: Condo-City Skyline Views BalcoCity,Apartment,EntirePlace,260,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Chernivtsi,Cozy Newly Renovted 2br house 5mins away from JFK,House,EntirePlace,261,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Kazan,A+ Location City Studio (2 Double Beds) #4,Apartment,EntirePlace,261,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Krasnodar,Entire Garden apartment in Brownstone,Apartment,EntirePlace,261,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Luxembourg,Cottage by the Water,GuestHouse,EntirePlace,261,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rimini,Prime Greenpoint Brownstone with separate entrance,GuestHouse,EntirePlace,261,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Norwich,Gorgeous 1 bedroom with gym in building,Apartment,EntirePlace,262,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sármellék,City! Lovely Flat! Netflix,Hotel,PrivateRoom,262,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Ventspils,Modern/Luxury 2-Bedroom with Hot Tub & Firepit,House,EntirePlace,262,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Cardiff,East Village Studio w/ W/D in unit  + BalcoCity by Blueground,Apartment,EntirePlace,263,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Corvera,Modern 3BR Brownstone Apartment,Apartment,EntirePlace,263,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Győr,"Williamsburg apt, w/Private Patio. Great location!",Apartment,EntirePlace,263,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Karlovy Vary,"SunCity UES Studio w/ Elevator, short walk to Bloomingdale's, by Blueground",Apartment,EntirePlace,263,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Prishtina,­¸­¸ The Most Affordable 3BR Apartment  ­¸­¸,Apartment,EntirePlace,263,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Prishtina,Spacious 2BR Apartment in Bushwick/Ridgewood!,Apartment,EntirePlace,263,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sarajevo,Comfy Williamsburg townhouse 950sf w gorgeous yard,House,EntirePlace,263,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Zakynthos Island,New Appartment in Central City 4F,Apartment,EntirePlace,263,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Budapest,1 BR Apartment,Apartment,EntirePlace,264,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Kazan,Contemporary Private 1-BR; 5 mins from City.,Apartment,EntirePlace,264,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sármellék,Quiet Oasis in the Middle of it All,Apartment,EntirePlace,264,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sibiu,New Listing: Sleek Modern 2BR in Bed-Stuy City,Apartment,EntirePlace,264,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Tuzla,Spacious Studio - Greenwich Village,Apartment,EntirePlace,264,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Voronezh,Exquisite 4 Bedroom 2.5 Bath with As Home Appeal,House,EntirePlace,264,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Albenga (SV),"Great for families! By Central park, Time Square & Dining",House,PrivateRoom,265,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Heraklion,"Spacious duplex, fits 5, perf midtown location!",Apartment,EntirePlace,265,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kazan,Luxury 2 Bed / 2 Bath Apt 3 Blocks to Central Park,Apartment,EntirePlace,265,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kiev,Chelsea Pines Inn - Superior Queen,Apartment,PrivateRoom,265,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Liepāja,"Eclectic, Colorful, Trendy Williamsburg Studio",Apartment,EntirePlace,265,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Nizhny Novgorod,New 2 Bedrooms in Heart of City by Central Park,Apartment,EntirePlace,265,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Oradea,Charming GreenwichVillage Apt-Exceptional location,Apartment,EntirePlace,265,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Samara,"Bright, Modern 1BR/2BA, near park",Apartment,EntirePlace,265,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Geneva,2 Bedroom Apartment / Prime Williamsburg Location,Apartment,EntirePlace,266,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sabetta,Cozy Getaway In Broadway BA 623,Apartment,PrivateRoom,266,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Birmingham,Gorgeous 1 Bedroom in a Pre-War Townhouse!!,Apartment,EntirePlace,267,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Kiev,Williamsburg-Greenpoint | 2 connected bedrooms,Apartment,EntirePlace,267,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Nizhny Novgorod,"PERFECT 1 BR, Elevator, BEST Area!!",Apartment,EntirePlace,267,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Šiauliai,Gorgeous place on the UWSclose to Central Park!,Apartment,EntirePlace,267,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kaunas,Water View King Bed Hotel Room,Hotel,PrivateRoom,268,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kaunas,Gorgeous 1BR in the heart of Chelsea,Apartment,EntirePlace,268,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Ostend,"""The Oasis"" of Mount Vernon/3bedrooms/parking",Apartment,EntirePlace,268,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Palanga,2 Double-Beds with BalcoCity Views in Boutique Hotel,Hotel,PrivateRoom,268,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rivne,Modern 3 Bedroom Apt in Bronx w Backyard,Apartment,EntirePlace,268,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sibiu,Dumbo Penthouse Loft with Outdoor Spaces & Views,Apartment,EntirePlace,268,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Kherson,"Nice Time Square,City City View ...",Apartment,EntirePlace,269,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Lviv,Luxury 1BR | Upscale Building | Gym | Mott Haven,Apartment,EntirePlace,269,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Magnitogorsk,Royal Court,House,EntirePlace,269,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Rostov-on-Don,"Lovely One Bedroom in Midtown, close to everything",Apartment,EntirePlace,269,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Thessaloniki,1 Bedroom Luxury Waterfront Apartment,Apartment,EntirePlace,269,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Ufa,Classic Hoboken 1BR | Work Desk + WiFi | near City,Apartment,EntirePlace,269,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Banja Luka,Upper West charming pied- -terre.,Apartment,EntirePlace,270,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Budapest,Fantastic Breathtaking City Skyline City View,Apartment,EntirePlace,270,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Chernivtsi,STUNNING WILLIAMSBURG HOME W/GARDEN,Apartment,EntirePlace,270,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Constanţa,Stay Here!!!,Apartment,EntirePlace,270,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kherson,Quiet Williamsburg Penthouse with City views.,Apartment,EntirePlace,270,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Luhansk,Soho/Nolita - Best Location - Large 1 BDRM.,Apartment,EntirePlace,270,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Luxembourg,"Modern 3BR, 2 BATH (25 Minutes to City!)",Apartment,EntirePlace,270,FALSE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Mărculeşti,Gorgeous West Village Hidden Gem,Apartment,EntirePlace,270,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Milan,Modern luxury 1bed apt in heart of midtown City,Apartment,EntirePlace,270,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Mytilene,High Floor 3BR Apt  w/ BalcoCity near Central Park,Apartment,EntirePlace,270,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Oradea,3 bedroom beautiful home,House,EntirePlace,270,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Palanga,Fully Furnished 2BR Apartment in Midtown City,Apartment,EntirePlace,270,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Samara,1 Bedroom with amazing view in downtown City,Apartment,EntirePlace,270,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Valletta,Upper East Side East 77 / 2nd Ave Oasis!,Apartment,EntirePlace,270,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Birmingham,"Modern Apt! Gym, pool, sauna, hot tub, fast wifi.",Apartment,EntirePlace,271,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Mytilene,Beach Lovers Dream 2,GuestHouse,EntirePlace,271,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Nápoli,Luxury 2 bedroom apartment in desired LIC,Apartment,EntirePlace,271,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Odessa,Cozy Apartment Located In The Heart Of City#7,Apartment,EntirePlace,271,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Debrecen,"Bilevel Penthouse: Park, City Views",Apartment,EntirePlace,272,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Mostar,Lahyt House Studio Loft ¸ JFK Airport Restful,Apartment,EntirePlace,272,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sochi,KO LOFT & LOUNGE,Apartment,EntirePlace,272,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Sochi,1760 Sq ft Penthouse apartment,Apartment,EntirePlace,272,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Tirana,"2 Bedroom, 1 Bath Hell's Kitchen",Apartment,EntirePlace,272,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Karlovy Vary,Spacious apartment in great area!,Hotel,PrivateRoom,273,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Birmingham,Lofty quiet 1 Br apartment in Midtown City.,Apartment,EntirePlace,274,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Katowice,The Residences at W City - Downtown - Apt 27E,Apartment,EntirePlace,274,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Kherson,"Bright, cozy and spacious apartment in LES",Apartment,EntirePlace,274,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Šiauliai,Live Like a Local in West Village!,Apartment,EntirePlace,274,FALSE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Albenga (SV),Lovely midtown one bedroom,Apartment,EntirePlace,275,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Alicante,Lovely 2-Bedroom in Historic Alicante Brownstone,Apartment,EntirePlace,275,FALSE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Antwerp,"Beautiful, large, sun-filled 1BD in Chinatown/LES",Apartment,EntirePlace,275,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Antwerp,NEW: 2 BR Steps from City,Apartment,EntirePlace,275,TRUE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Arad,Beautiful Renovated Brownstone,Apartment,EntirePlace,275,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Athens,Modern 2 BR Duplex apartment in Sutton Place - 42,Apartment,EntirePlace,275,FALSE,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Banja Luka,Cozy 4 bedroom duplex in City borough of City,Apartment,EntirePlace,275,TRUE,1,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Belfast,2 BR Apt in UWS near Central Park w/ Washer/Dryer,Apartment,EntirePlace,275,TRUE,1,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Birmingham,Gorgeous Duplex w Riverview Terrace,Apartment,EntirePlace,275,TRUE,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
